VAR_NAME,DESCRIPTION,LOCATION,FORM,PART,LINE,DATABASE_TABLE,DATA_TYPE,SCOPE,PRODUCTION_RULE,XPATH,XSD_VERSIONS,REQUIRED,NOTES,LAST_UPDATE
TOTEXPCURYEA,Total Expenses - CY,F990-PC-PART-01-LINE-18; F990-EZ-PART-01-LINE-18,F9,PART-01,,,,PZ,,/Return/ReturnData/IRS990/TotalExpensesCurrentYear; Return/ReturnData/IRS990EZ/TotalExpensesCurrentYear,NA,FALSE,NA,
TOTEXPPERLIN7,Total expenses per Line 17; Form 990,F990-PC-PART-04-LINE-e,F9,PART-04,,,,PC,,/Return/ReturnData/IRS990/TotalExpensesPerLine17,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
TOTEXPPRIYEA,Total Expenses - PY,F990-PC-PART-01-LINE-18,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalExpensesPriorYear,NA,NA,NA,
TOTFUNEXPFUN,Total Functional Expenses - Fundraising Expenses,F990-PC-PART-09-LINE-25D,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/Fundraising,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOTFUNEXPFUN,Total Functional Expenses - Fundraising Expenses,F990-PC-PART-09-LINE-25D,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/Fundraising,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOFUEXMAANGE,Total Functional Expenses - Management and General,F990-PC-PART-09-LINE-25C,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/ManagementAndGeneral,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOFUEXMAANGE,Total Functional Expenses - Management and General,F990-PC-PART-09-LINE-25C,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/ManagementAndGeneral,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOFUEXPRSEER,Total Functional Expenses - Program Service Expenses,F990-PC-PART-09-LINE-25B,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/ProgramServices,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOFUEXPRSEER,Total Functional Expenses - Program Service Expenses,F990-PC-PART-09-LINE-25B,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/ProgramServices,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOTFUNEXPTOT,Total Functional Expenses - Total Expense,F990-PC-PART-09-LINE-25A,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/Total,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOTFUNEXPTOT,Total Functional Expenses - Total Expense,F990-PC-PART-09-LINE-25A,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpenses/Total,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9,NA,NA,
TOTFUNEXPFUN,Total Functional Expenses - fundraising,F990-PC-PART-09-LINE-25D,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/FundraisingAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOFUEXMAANGE,Total Functional Expenses - admin,F990-PC-PART-09-LINE-25C,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ManagementAndGeneralAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOFUEXPRSEER,Total Functional Expenses - program,F990-PC-PART-09-LINE-25B,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ProgramServicesAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOTFUNEXPTOT,Total Functional Expenses - Total Expense,F990-PC-PART-09-LINE-25A,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/TotalAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOFUEXCUYEEA,Total fundraising expense - CY,F990-PC-PART-01-LINE-16-B,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalFundrsngExpCurrentYear,NA,NA,NA,
TOGRUBBII,Tot unrelated business revenue - gross,F990-PC-PART-01-LINE-07A,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalGrossUBI,NA,NA,NA,
TOGRUBBII,Tot unrelated business revenue - gross,F990-PC-PART-01-LINE-07A,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalGrossUBIAmt,NA,NA,NA,
TOTJOICOSFUN,Joint Costs - Fundraising Expenses,F990-PC-PART-09-LINE-26,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCosts/Fundraising,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TOJOCOMAANGE,Joint Costs - Management and General,F990-PC-PART-09-LINE-26C,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCosts/ManagementAndGeneral,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TOJOCOPRSEER,Joint Costs - Program Service Expenses,F990-PC-PART-09-LINE-26B,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCosts/ProgramServices,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TOTJOICOSTOT,Joint Costs - total expense,F990-PC-PART-09-LINE-26A,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCosts/Total,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8;,NA,NA,
TOTJOICOSFUN,Joint Costs - fundraising,F990-PC-PART-09-LINE-26D,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCostsGrp/FundraisingAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOJOCOMAANGE,Joint Costs - admin,F990-PC-PART-09-LINE-26C,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCostsGrp/ManagementAndGeneralAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOJOCOPRSEER,Joint Costs - Program Service Expenses,F990-PC-PART-09-LINE-26B,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCostsGrp/ProgramServicesAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOTJOICOSTOT,Joint Costs - total expense,F990-PC-PART-09-LINE-26A,F9,PART-09,,,,PC,,/Return/ReturnData/IRS990/TotalJointCostsGrp/TotalAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOLIBOOYY,Total liabilities; beginning of year,F990-PC-PART-10-LINE-26-BOY; F990-EZ-PART-10-LINE-26-BOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalLiabilities/BOY; Return/ReturnData/IRS990EZ/TotalLiabilities/BOY,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TOLIEOOYY,Total liabilities; end of year,F990-PC-PART-10-LINE-26-EOY; F990-EZ-PART-10-LINE-26-EOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalLiabilities/EOY; Return/ReturnData/IRS990EZ/TotalLiabilities/EOY,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TLNABOY,Beginnning of year,F990-PC-PART-04-LINE-74,F9,PART-04,,,,PC,,/Return/ReturnData/IRS990/TotalLiabilitiesAndNetAssets/BOY,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
TLNAEOY,Ending of year,F990-PC-PART-04-LINE-74,F9,PART-04,,,,PC,,/Return/ReturnData/IRS990/TotalLiabilitiesAndNetAssets/EOY,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
TOLIBOOYY,Total Liabilities; BOY,F990-PC-PART-01-LINE-21; F990-EZ-PART-01-LINE-21,F9,PART-01,,,,PZ,,/Return/ReturnData/IRS990/TotalLiabilitiesBOY; Return/ReturnData/IRS990EZ/TotalLiabilitiesBOY,NA,FALSE,NA,
TOLIBOOYY,Total Liabilities; BOY,F990-PC-PART-01-LINE-21; F990-EZ-PART-01-LINE-21,F9,PART-01,,,,PZ,,/Return/ReturnData/IRS990/TotalLiabilitiesBOYAmt; Return/ReturnData/IRS990EZ/TotalLiabilitiesBOYAmt,NA,FALSE,NA,
TOLIEOOYY,Total Liabilities; EOY,F990-PC-PART-01-LINE-21,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalLiabilitiesEOY,NA,NA,NA,
TOLIEOOYY,Total Liabilities; EOY,F990-PC-PART-01-LINE-21,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalLiabilitiesEOYAmt,NA,NA,NA,
TOLIBOOYY,Total liabilities; beginning of year,F990-PC-PART-10-LINE-26-BOY; F990-EZ-PART-10-LINE-26-BOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalLiabilitiesGrp/BOYAmt; Return/ReturnData/IRS990EZ/TotalLiabilitiesGrp/BOYAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TOLIEOOYY,Total liabilities; end of year,F990-PC-PART-10-LINE-26-EOY; F990-EZ-PART-10-LINE-26-EOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt; Return/ReturnData/IRS990EZ/TotalLiabilitiesGrp/EOYAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TLNAFBBOY,Total liabilities and net assets/fund balances; beginning of year,F990-PC-PART-10-LINE-34-BOY,F9,PART-10,,,,PC,,/Return/ReturnData/IRS990/TotalLiabNetAssetsFundBalances/BOY,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TLNAFBEOY,Total liabilities and net assets/fund balances; end of year,F990-PC-PART-10-LINE-34-EOY,F9,PART-10,,,,PC,,/Return/ReturnData/IRS990/TotalLiabNetAssetsFundBalances/EOY,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TOTANBREEMPL,Tot Individuals Employed,F990-PC-PART-01-LINE-05,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalNbrEmployees,NA,NA,NA,
TOTANBRVVOLU,Tot Volunteers,F990-PC-PART-01-LINE-05,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalNbrVolunteers,NA,NA,NA,
TNAFBBOY,Net assets or fund balances; beginning of year,F990-PC-PART-10-LINE-33-BOY; F990-EZ-PART-10-LINE-33-BOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/BOYAmt; Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalanceGrp/BOYAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TNAFBEOY,Net assets or fund balances; end of year,F990-PC-PART-10-LINE-33-EOY; F990-EZ-PART-10-LINE-33-EOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt; Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalanceGrp/EOYAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,
TNAFBBOY,Net assets or fund balances; beginning of year,F990-PC-PART-10-LINE-33-BOY; F990-EZ-PART-10-LINE-33-BOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalNetAssetsFundBalances/BOY; Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalances/BOY,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TNAFBEOY,Net assets or fund balances; end of year,F990-PC-PART-10-LINE-33-EOY; F990-EZ-PART-10-LINE-33-EOY,F9,PART-10,,,,PZ,,/Return/ReturnData/IRS990/TotalNetAssetsFundBalances/EOY; Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalances/EOY,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
TNAFBBOY,Beginnning of year,F990-PC-PART-04,F9,PART-04,,,,PC,,/Return/ReturnData/IRS990/TotalNetAssetsOrFundBalances/BOY,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
TNAFBEOY,Ending of year,F990-PC-PART-04,F9,PART-04,,,,PC,,/Return/ReturnData/IRS990/TotalNetAssetsOrFundBalances/EOY,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
TOTANONCCONT,Contributions; gifts; grants; and similar amounts received: Total contributions (noncash) ,F990-PC-PART-01-LINE-1d,F9,PART-01,,,,PC,,/Return/ReturnData/IRS990/TotalNoncashContributions,2003v2.1;2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;,NA,NA,
TOOTPRSEEXXP,Total of other program service expense,F990-PC-PART-03-LINE-4d,F9,PART-03,,,,PC,,/Return/ReturnData/IRS990/TotalOfOtherProgramServiceExp,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
TOOTPRSEGRRN,Total of other program service grants,F990-PC-PART-03-LINE-4d,F9,PART-03,,,,PC,,/Return/ReturnData/IRS990/TotalOfOtherProgramServiceGrnt,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
TOOTPRSEREEV,Total of other program service revenue,F990-PC-PART-03-LINE-4d,F9,PART-03,,,,PC,,/Return/ReturnData/IRS990/TotalOfOtherProgramServiceRev,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
